user_id ID,gender,province,education_level,employment_status,main_fintech_app,investment_type,loan_usage_purpose,outstanding_loan,financial_anxiety_score,digital_time_spent_per_day,income_clean,expense_clean,ewallet_spending_clean,age,Jumlah Rekening Penerima Pinjaman Aktif (entitas),Jumlah Dana yang Diberikan (Rp miliar),Jumlah Rekening Pemberi Pinjaman (akun),TWP 90%,Jumlah Penerima Pinjaman (akun),Outstanding Pinjaman (Rp miliar),Jumlah Penduduk (Ribu),PDRB (Ribu Rp),Urbanisasi (%)
U0616,Female,Sulawesi Utara,Junior High School,Student,LinkAja,No Investment,Pendidikan,14167997.0,4,9.6,2000000.0,2000000.0,500001.0,17,269034,0.78,1493.0,1.35,152307,976.3,2721.4,69352,68.7
U0617,Male,Papua,Senior High School,Private Employee,LinkAja,Reksadana,Tidak Ada,0.0,2,5.4,2000001.0,4000001.0,500000.0,13,75024,0.52,343.0,1.17,39157,221.27,636.4,59064,41.5
U0618,Male,Sulawesi Utara,Senior High School,Entrepreneur,ShopeePay,Saham,Gaya,9724277.0,1,2.8,4000001.0,4000001.0,500000.0,17,269034,0.78,1493.0,1.35,152307,976.3,2721.4,69352,68.7
U0619,Female,Banten,Bachelor (S1)/Diploma IV,Entrepreneur,Kredivo,Reksadana,Gaya,10065817.0,4,6.2,4000001.0,4000001.0,500000.0,18,1742274,601.94,83677.0,2.73,1244263,6226.21,12537.4,70276,84.9
U0620,Female,Papua,Senior High School,Student,LinkAja,Reksadana,Tidak Ada,0.0,4,8.9,2000000.0,2000000.0,500000.0,16,75024,0.52,343.0,1.17,39157,221.27,636.4,59064,41.5
U0621,Male,Gorontalo,Bachelor (S1)/Diploma IV,Private Employee,Dana,Emas,Tidak Ada,0.0,5,5.9,6000001.0,10000001.0,500001.0,20,114275,0.35,298.0,1.4,51903,457.14,1242.2,44433,58.4
U0622,Male,Nusa Tenggara Timur,Bachelor (S1)/Diploma IV,Student,Akulaku,Saham,Konsumsi,811294.0,4,3.3,4000001.0,4000001.0,500000.0,27,226040,0.72,8249.0,1.41,74766,753.13,5742.6,24272,34.6
U0623,Male,Kalimantan Timur,Senior High School,Student,Akulaku,No Investment,Tidak Ada,0.0,3,8.9,2000001.0,4000001.0,1000001.0,18,453429,6.55,1311.0,1.94,266429,1309.86,4267.6,212175,77.7
U0624,Male,Nusa Tenggara Timur,Bachelor (S1)/Diploma IV,Not Working,ShopeePay,Emas,Usaha,16054863.0,1,10.5,2000000.0,2000000.0,1000001.0,13,226040,0.72,8249.0,1.41,74766,753.13,5742.6,24272,34.6
U0625,Female,Sulawesi Utara,Senior High School,Student,Dana,No Investment,Pendidikan,2113955.0,1,7.1,2000001.0,4000001.0,500000.0,25,269034,0.78,1493.0,1.35,152307,976.3,2721.4,69352,68.7
U0626,Male,Banten,Postgraduate,Student,Akulaku,Emas,Konsumsi,19578564.0,1,3.0,2000000.0,2000000.0,500001.0,16,1742274,601.94,83677.0,2.73,1244263,6226.21,12537.4,70276,84.9
U0627,Male,Kepulauan Bangka Belitung,Junior High School,Student,Kredivo,Saham,Usaha,14372512.0,4,6.2,2000000.0,2000000.0,500001.0,24,103253,0.91,1080.0,1.6,54643,337.75,1550.8,70194,67.4
U0628,Female,Aceh,Diploma I/II/III,Not Working,GoPay,Kripto,Pendidikan,5534971.0,4,7.4,2000001.0,4000001.0,3000000.0,19,102897,1.63,615.0,0.82,70593,196.9,5626.0,43782,43.2
U0629,Male,Nusa Tenggara Timur,Senior High School,Entrepreneur,Kredivo,Kripto,Pendidikan,10757668.0,1,5.0,2000000.0,2000000.0,500000.0,26,226040,0.72,8249.0,1.41,74766,753.13,5742.6,24272,34.6
U0630,Male,Papua Barat,Senior High School,Private Employee,Kredivo,Saham,Tidak Ada,0.0,2,8.5,4000001.0,4000001.0,500000.0,20,32690,0.15,97.0,1.32,17755,89.41,587.6,131636,44.4
U0631,Female,Papua,Diploma I/II/III,Entrepreneur,LinkAja,Reksadana,Tidak Ada,0.0,2,4.7,4000001.0,4000001.0,3000000.0,16,75024,0.52,343.0,1.17,39157,221.27,636.4,59064,41.5
U0632,Female,Banten,Diploma I/II/III,Student,LinkAja,Emas,Konsumsi,16327633.0,3,7.1,2000001.0,4000001.0,3000000.0,22,1742274,601.94,83677.0,2.73,1244263,6226.21,12537.4,70276,84.9
U0633,Female,Nusa Tenggara Barat,Elementary School,Civil Servant/BUMN,Akulaku,No Investment,Konsumsi,16135118.0,5,6.4,6000001.0,10000001.0,1000001.0,17,237629,1.14,6378.0,4.36,100966,827.06,5731.1,32282,62.7
U0634,Female,Papua,Senior High School,Student,Kredivo,Reksadana,Tidak Ada,0.0,3,8.5,2000000.0,2000000.0,1000001.0,15,75024,0.52,343.0,1.17,39157,221.27,636.4,59064,41.5
U0635,Male,Sulawesi Utara,Diploma I/II/III,Student,ShopeePay,Kripto,Konsumsi,3019379.0,1,7.0,2000001.0,4000001.0,500000.0,13,269034,0.78,1493.0,1.35,152307,976.3,2721.4,69352,68.7
U0636,Male,Sumatera Selatan,Diploma I/II/III,Civil Servant/BUMN,ShopeePay,Saham,Tidak Ada,0.0,1,6.5,4000001.0,4000001.0,500001.0,24,577990,8.6,4120.0,2.66,334613,1728.24,8928.5,75132,40.1
U0637,Female,Kalimantan Tengah,Postgraduate,Not Working,Dana,Kripto,Tidak Ada,0.0,1,5.0,2000000.0,2000000.0,500000.0,21,162309,0.45,506.0,1.49,90470,488.58,2845.0,79320,52.9
U0638,Male,Sumatera Selatan,Bachelor (S1)/Diploma IV,Student,Kredivo,Saham,Pendidikan,16724667.0,5,18.5,2000001.0,4000001.0,500000.0,25,577990,8.6,4120.0,2.66,334613,1728.24,8928.5,75132,40.1
U0639,Male,Maluku Utara,Postgraduate,Student,ShopeePay,Reksadana,Konsumsi,15859488.0,4,6.3,2000001.0,4000001.0,1000001.0,13,54436,0.08,74.0,0.62,27649,242.69,1373.8,70660,30.6
U0640,Male,Maluku,Diploma I/II/III,Student,LinkAja,Kripto,Konsumsi,15963249.0,5,4.8,6000001.0,10000001.0,500000.0,13,64468,0.2,117.0,0.84,32951,231.36,1970.6,32198,42.1
U0641,Male,Kepulauan Riau,Senior High School,Student,LinkAja,Saham,Konsumsi,14312141.0,3,7.4,2000000.0,2000000.0,500001.0,19,309076,7.83,9212.0,1.8,180411,993.02,10678.0,161424,85.3
U0642,Male,Sulawesi Barat,Junior High School,Not Working,Akulaku,Saham,Konsumsi,1668964.0,4,7.9,2000000.0,2000000.0,3000000.0,14,57874,0.12,247.0,1.19,25633,230.51,1525.3,42718,23.1
U0643,Male,Nusa Tenggara Barat,Bachelor (S1)/Diploma IV,Civil Servant/BUMN,OVO,Reksadana,Tidak Ada,0.0,4,6.2,6000001.0,10000001.0,500000.0,19,237629,1.14,6378.0,4.36,100966,827.06,5731.1,32282,62.7
U0644,Male,Kalimantan Utara,Diploma I/II/III,Civil Servant/BUMN,LinkAja,Reksadana,Konsumsi,6558014.0,3,9.3,10000001.0,6000001.0,3000000.0,17,39135,0.15,84.0,3.08,20761,133.66,749.4,198429,58.4
U0645,Male,Kepulauan Bangka Belitung,Elementary School,Entrepreneur,Akulaku,Reksadana,Gaya,14254970.0,4,7.7,4000001.0,4000001.0,3000000.0,26,103253,0.91,1080.0,1.6,54643,337.75,1550.8,70194,67.4
U0646,Female,Maluku,Senior High School,Student,OVO,Reksadana,Gaya,8094968.0,2,3.8,2000001.0,4000001.0,500001.0,16,64468,0.2,117.0,0.84,32951,231.36,1970.6,32198,42.1
U0647,Female,Jawa Timur,Postgraduate,Civil Servant/BUMN,OVO,No Investment,Pendidikan,12121724.0,3,17.0,6000001.0,10000001.0,500000.0,26,3048079,132.94,44643.0,3.29,1895275,10417.68,42089.3,75770,66.7
U0648,Female,Riau,Senior High School,Civil Servant/BUMN,OVO,Saham,Konsumsi,6391966.0,3,8.9,4000001.0,4000001.0,500001.0,15,542854,4.45,4273.0,1.66,282437,1565.78,2213.5,165350,41.8
U0649,Female,Kepulauan Bangka Belitung,Senior High School,Private Employee,GoPay,Reksadana,Konsumsi,4629295.0,2,9.5,4000001.0,4000001.0,500001.0,15,103253,0.91,1080.0,1.6,54643,337.75,1550.8,70194,67.4
U0650,Male,Kepulauan Bangka Belitung,Senior High School,Others,Akulaku,Emas,Konsumsi,4467924.0,5,8.0,2000001.0,4000001.0,500001.0,16,103253,0.91,1080.0,1.6,54643,337.75,1550.8,70194,67.4
U0651,Male,Sulawesi Tengah,Senior High School,Entrepreneur,Dana,Reksadana,Tidak Ada,0.0,5,1.2,6000001.0,10000001.0,500000.0,28,177868,0.64,665.0,1.54,77106,598.93,3156.1,120750,43.1
U0652,Female,Riau,Senior High School,Student,Kredivo,No Investment,Pendidikan,4402859.0,5,9.7,4000001.0,4000001.0,3000000.0,22,542854,4.45,4273.0,1.66,282437,1565.78,2213.5,165350,41.8
U0653,Female,Bali,Senior High School,Entrepreneur,OVO,Saham,Tidak Ada,0.0,4,7.2,6000001.0,10000001.0,500000.0,23,427124,18.54,8469.0,1.13,260541,1781.63,2836.7,67319,81.2
U0654,Female,Banten,Junior High School,Student,Dana,Reksadana,Usaha,7444758.0,2,7.9,2000001.0,4000001.0,1000001.0,21,1742274,601.94,83677.0,2.73,1244263,6226.21,12537.4,70276,84.9
U0655,Male,Jawa Timur,Bachelor (S1)/Diploma IV,Student,LinkAja,Kripto,Usaha,3318710.0,3,8.4,2000000.0,2000000.0,500000.0,26,3048079,132.94,44643.0,3.29,1895275,10417.68,42089.3,75770,66.7
U0656,Male,Papua Tengah,Senior High School,Student,ShopeePay,Reksadana,Gaya,10008976.0,3,11.8,2000000.0,2000000.0,500001.0,13,10736,1.7,2214.0,0.99,8184,27.6,1073.6,118774,58.4
U0657,Male,Jambi,Bachelor (S1)/Diploma IV,Student,LinkAja,Saham,Tidak Ada,0.0,3,5.6,2000000.0,2000000.0,3000000.0,18,273264,1.06,1251.0,2.16,136402,864.3,3768.5,86722,38.2
U0658,Male,Jambi,Bachelor (S1)/Diploma IV,Private Employee,OVO,Saham,Pendidikan,11407408.0,4,5.7,4000001.0,4000001.0,500000.0,22,273264,1.06,1251.0,2.16,136402,864.3,3768.5,86722,38.2
U0659,Female,Kalimantan Barat,Senior High School,Private Employee,ShopeePay,Reksadana,Konsumsi,17126836.0,4,0.5,4000001.0,4000001.0,500000.0,21,277057,4.73,4654.0,1.54,151011,855.65,5766.0,52703,47.9
U0660,Female,Jawa Timur,Diploma I/II/III,Not Working,ShopeePay,Reksadana,Gaya,9683613.0,5,4.3,2000000.0,2000000.0,500001.0,20,3048079,132.94,44643.0,3.29,1895275,10417.68,42089.3,75770,66.7
U0661,Male,Nusa Tenggara Barat,Senior High School,Private Employee,GoPay,No Investment,Pendidikan,16768510.0,4,4.4,4000001.0,4000001.0,1000001.0,18,237629,1.14,6378.0,4.36,100966,827.06,5731.1,32282,62.7
U0662,Female,Sumatera Utara,Bachelor (S1)/Diploma IV,Private Employee,Kredivo,Reksadana,Usaha,13934640.0,5,2.4,4000001.0,4000001.0,500001.0,19,1036941,26.54,26205.0,1.55,650944,3078.85,15785.8,73575,68.1
U0663,Female,Gorontalo,Senior High School,Student,ShopeePay,Reksadana,Tidak Ada,0.0,5,8.1,2000000.0,2000000.0,500001.0,13,114275,0.35,298.0,1.4,51903,457.14,1242.2,44433,58.4
U0664,Male,Jawa Tengah,Diploma I/II/III,Student,ShopeePay,No Investment,Usaha,13410897.0,3,12.0,2000000.0,2000000.0,500000.0,19,2637739,29.46,59501.0,2.77,1553694,6962.05,38233.9,47972,60.8
U0665,Male,Riau,Diploma I/II/III,Private Employee,Kredivo,Reksadana,Tidak Ada,0.0,4,12.1,2000001.0,4000001.0,3000000.0,13,542854,4.45,4273.0,1.66,282437,1565.78,2213.5,165350,41.8
U0666,Male,Kepulauan Riau,Senior High School,Civil Servant/BUMN,Akulaku,Emas,Gaya,2094745.0,5,4.9,6000001.0,10000001.0,3000000.0,14,309076,7.83,9212.0,1.8,180411,993.02,10678.0,161424,85.3
U0667,Male,Maluku,Junior High School,Entrepreneur,ShopeePay,Reksadana,Tidak Ada,0.0,2,6.3,15000000.0,15000000.0,500001.0,24,64468,0.2,117.0,0.84,32951,231.36,1970.6,32198,42.1
U0668,Male,Lampung,Diploma I/II/III,Student,Kredivo,Saham,Tidak Ada,0.0,2,10.1,2000001.0,4000001.0,1000001.0,13,530899,5.15,4033.0,2.81,284856,1455.8,9522.9,51370,42.4
U0669,Male,Sumatera Barat,Diploma I/II/III,Student,Akulaku,Saham,Gaya,6449782.0,4,8.1,2000000.0,2000000.0,500001.0,26,400529,1.77,9358.0,2.4,198642,1398.91,5914.3,57047,63.8
U0670,Male,Kepulauan Bangka Belitung,Senior High School,Civil Servant/BUMN,Akulaku,Reksadana,Tidak Ada,0.0,3,7.3,10000001.0,6000001.0,500001.0,15,103253,0.91,1080.0,1.6,54643,337.75,1550.8,70194,67.4
U0671,Male,Sulawesi Barat,Diploma I/II/III,Student,OVO,No Investment,Tidak Ada,0.0,3,6.4,2000001.0,4000001.0,500000.0,21,57874,0.12,247.0,1.19,25633,230.51,1525.3,42718,23.1
U0672,Female,DKI Jakarta,Senior High School,Student,Dana,Reksadana,Usaha,5283877.0,5,9.9,2000001.0,4000001.0,500001.0,14,2708907,20964.0,9272715.0,3.56,2324200,12838.89,10678.0,344350,100.0
U0673,Male,Papua Tengah,Diploma I/II/III,Private Employee,Kredivo,Kripto,Usaha,5802427.0,4,4.3,2000001.0,4000001.0,500001.0,14,10736,1.7,2214.0,0.99,8184,27.6,1073.6,118774,58.4
U0674,Female,Papua Selatan,Senior High School,Student,GoPay,Reksadana,Tidak Ada,0.0,2,8.2,2000001.0,4000001.0,500000.0,15,6267,1.7,2214.0,1.24,3118,14.24,1492.3,61583,58.4
U0675,Male,Jawa Tengah,Bachelor (S1)/Diploma IV,Private Employee,Akulaku,Emas,Gaya,7847965.0,5,7.9,6000001.0,4000001.0,500001.0,15,2637739,29.46,59501.0,2.77,1553694,6962.05,38233.9,47972,60.8
U0676,Female,Papua Pegunungan,Senior High School,Student,GoPay,Kripto,Konsumsi,11457413.0,5,7.1,2000000.0,2000000.0,1000001.0,22,2410,1.7,2214.0,0.9,998,4.9,549.7,18105,58.4
U0677,Male,Jawa Tengah,Senior High School,Student,LinkAja,No Investment,Tidak Ada,0.0,1,9.0,2000001.0,4000001.0,500001.0,27,2637739,29.46,59501.0,2.77,1553694,6962.05,38233.9,47972,60.8
U0678,Male,Jawa Barat,Junior High School,Student,OVO,No Investment,Konsumsi,6667324.0,4,7.1,2000000.0,2000000.0,500001.0,21,6818787,251.24,143127.0,3.41,4705372,20751.93,50759.0,56080,89.3
U0679,Female,Papua Selatan,Junior High School,Entrepreneur,LinkAja,Kripto,Tidak Ada,0.0,5,5.7,6000001.0,10000001.0,3000000.0,25,6267,1.7,2214.0,1.24,3118,14.24,1492.3,61583,58.4
U0680,Female,Kepulauan Riau,Senior High School,Student,OVO,No Investment,Tidak Ada,0.0,2,7.2,2000000.0,4000001.0,500000.0,16,309076,7.83,9212.0,1.8,180411,993.02,10678.0,161424,85.3
U0681,Female,Kepulauan Bangka Belitung,Senior High School,Entrepreneur,OVO,Saham,Tidak Ada,0.0,1,3.0,10000001.0,6000001.0,500001.0,22,103253,0.91,1080.0,1.6,54643,337.75,1550.8,70194,67.4
U0682,Male,Bengkulu,Bachelor (S1)/Diploma IV,Student,ShopeePay,Emas,Konsumsi,16211894.0,2,8.5,2000000.0,2000000.0,1000001.0,13,138784,0.36,358.0,1.75,68108,478.3,2138.0,49233,35.6
U0683,Male,Sumatera Utara,Elementary School,Entrepreneur,OVO,No Investment,Gaya,11856782.0,3,9.2,6000001.0,10000001.0,500001.0,17,1036941,26.54,26205.0,1.55,650944,3078.85,15785.8,73575,68.1
U0684,Female,Kalimantan Timur,Senior High School,Student,OVO,Reksadana,Tidak Ada,14500031.0,1,5.4,2000000.0,2000000.0,500001.0,15,453429,6.55,1311.0,1.94,266429,1309.86,4267.6,212175,77.7
U0685,Female,Kalimantan Tengah,Senior High School,Private Employee,Dana,Reksadana,Pendidikan,6966138.0,1,20.0,4000001.0,4000001.0,500000.0,26,162309,0.45,506.0,1.49,90470,488.58,2845.0,79320,52.9
U0686,Female,Kalimantan Timur,Elementary School,Private Employee,GoPay,Emas,Konsumsi,1868240.0,5,5.5,2000001.0,4000001.0,1000001.0,14,453429,6.55,1311.0,1.94,266429,1309.86,4267.6,212175,77.7
U0687,Female,Gorontalo,Junior High School,Not Working,Kredivo,Kripto,Gaya,6271712.0,3,6.8,2000000.0,2000000.0,500001.0,13,114275,0.35,298.0,1.4,51903,457.14,1242.2,44433,58.4
U0688,Male,DI Yogyakarta,Senior High School,Student,LinkAja,Reksadana,Usaha,5702662.0,5,7.5,2000001.0,4000001.0,1000001.0,19,394247,7.26,8228.0,3.31,240062,1207.31,3781.5,51473,84.1
U0689,Female,Sulawesi Tengah,Senior High School,Student,LinkAja,Saham,Konsumsi,12237018.0,4,11.0,2000000.0,2000000.0,500001.0,18,177868,0.64,665.0,1.54,77106,598.93,3156.1,120750,43.1
U0690,Male,Jambi,Senior High School,Student,LinkAja,Saham,Tidak Ada,0.0,2,10.7,2000000.0,2000000.0,500001.0,15,273264,1.06,1251.0,2.16,136402,864.3,3768.5,86722,38.2
U0691,Male,Maluku,Senior High School,Entrepreneur,LinkAja,Saham,Tidak Ada,0.0,2,9.1,2000001.0,4000001.0,1000001.0,25,64468,0.2,117.0,0.84,32951,231.36,1970.6,32198,42.1
U0692,Male,Sulawesi Utara,Senior High School,Private Employee,Kredivo,Reksadana,Tidak Ada,0.0,5,7.3,10000001.0,6000001.0,500001.0,19,269034,0.78,1493.0,1.35,152307,976.3,2721.4,69352,68.7
U0693,Female,Maluku,Elementary School,Entrepreneur,ShopeePay,Saham,Tidak Ada,0.0,2,4.7,6000001.0,10000001.0,500001.0,21,64468,0.2,117.0,0.84,32951,231.36,1970.6,32198,42.1
U0694,Male,Kalimantan Barat,Senior High School,Student,Kredivo,Kripto,Usaha,16411212.0,2,11.2,2000000.0,2000000.0,500001.0,25,277057,4.73,4654.0,1.54,151011,855.65,5766.0,52703,47.9
U0695,Male,Bali,Postgraduate,Student,OVO,Kripto,Tidak Ada,0.0,4,6.4,2000000.0,2000000.0,1000001.0,21,427124,18.54,8469.0,1.13,260541,1781.63,2836.7,67319,81.2
U0696,Female,Sumatera Utara,Senior High School,Student,OVO,Kripto,Tidak Ada,0.0,3,7.7,2000001.0,4000001.0,500001.0,27,1036941,26.54,26205.0,1.55,650944,3078.85,15785.8,73575,68.1
U0697,Male,Sulawesi Utara,Diploma I/II/III,Others,Akulaku,Reksadana,Pendidikan,10822670.0,1,8.6,6000001.0,10000001.0,500001.0,28,269034,0.78,1493.0,1.35,152307,976.3,2721.4,69352,68.7
U0698,Female,Jawa Tengah,Senior High School,Private Employee,Akulaku,No Investment,Konsumsi,2491524.0,5,7.2,6000001.0,10000001.0,500000.0,25,2637739,29.46,59501.0,2.77,1553694,6962.05,38233.9,47972,60.8
U0699,Male,Sulawesi Tenggara,Bachelor (S1)/Diploma IV,Not Working,Dana,Kripto,Usaha,8327327.0,5,9.9,2000000.0,2000000.0,3000000.0,13,140184,0.27,529.0,1.44,69118,701.29,2836.7,67840,48.3
U0700,Male,Sumatera Selatan,Bachelor (S1)/Diploma IV,Student,LinkAja,No Investment,Usaha,5668394.0,4,8.1,2000000.0,2000000.0,500000.0,18,577990,8.6,4120.0,2.66,334613,1728.24,8928.5,75132,40.1
U0701,Female,Sumatera Barat,Senior High School,Private Employee,Dana,Emas,Gaya,7186289.0,4,9.5,2000001.0,4000001.0,500001.0,13,400529,1.77,9358.0,2.4,198642,1398.91,5914.3,57047,63.8
U0702,Male,Papua Tengah,Postgraduate,Private Employee,ShopeePay,Reksadana,Gaya,16363045.0,1,8.1,2000000.0,4000001.0,500001.0,20,10736,1.7,2214.0,0.99,8184,27.6,1073.6,118774,58.4
U0703,Male,Nusa Tenggara Barat,Junior High School,Student,Akulaku,Reksadana,Tidak Ada,0.0,3,6.9,2000000.0,2000000.0,500001.0,22,237629,1.14,6378.0,4.36,100966,827.06,5731.1,32282,62.7
U0704,Male,DKI Jakarta,Elementary School,Entrepreneur,GoPay,Emas,Gaya,19414370.0,5,7.2,2000001.0,4000001.0,500001.0,19,2708907,20964.0,9272715.0,3.56,2324200,12838.89,10678.0,344350,100.0
U0705,Male,Kalimantan Barat,Bachelor (S1)/Diploma IV,Not Working,LinkAja,Kripto,Konsumsi,9144157.0,4,6.8,2000000.0,2000000.0,500000.0,20,277057,4.73,4654.0,1.54,151011,855.65,5766.0,52703,47.9
U0706,Female,Jambi,Bachelor (S1)/Diploma IV,Not Working,Akulaku,Reksadana,Tidak Ada,0.0,5,3.8,2000000.0,2000000.0,500001.0,26,273264,1.06,1251.0,2.16,136402,864.3,3768.5,86722,38.2
U0707,Male,Nusa Tenggara Timur,Junior High School,Private Employee,Kredivo,Reksadana,Pendidikan,10680232.0,2,4.5,10000001.0,6000001.0,1000001.0,17,226040,0.72,8249.0,1.41,74766,753.13,5742.6,24272,34.6
U0708,Female,Kalimantan Selatan,Senior High School,Student,LinkAja,Reksadana,Tidak Ada,0.0,5,8.9,2000001.0,4000001.0,1000001.0,24,336953,2.29,2214.0,2.0,190913,958.78,4323.3,67117,59.8
U0709,Male,Nusa Tenggara Timur,Elementary School,Student,Kredivo,Emas,Konsumsi,17652210.0,3,18.5,2000001.0,4000001.0,500000.0,17,226040,0.72,8249.0,1.41,74766,753.13,5742.6,24272,34.6
U0710,Female,Banten,Senior High School,Others,GoPay,Kripto,Tidak Ada,0.0,3,6.0,4000001.0,4000001.0,1000001.0,17,1742274,601.94,83677.0,2.73,1244263,6226.21,12537.4,70276,84.9
U0711,Female,Kalimantan Utara,Bachelor (S1)/Diploma IV,Student,OVO,Reksadana,Konsumsi,18980091.0,5,4.4,2000000.0,2000000.0,500001.0,25,39135,0.15,84.0,3.08,20761,133.66,749.4,198429,58.4
U0712,Female,Riau,Senior High School,Private Employee,OVO,Reksadana,Konsumsi,7437292.0,2,5.9,6000001.0,10000001.0,1000001.0,27,542854,4.45,4273.0,1.66,282437,1565.78,2213.5,165350,41.8
U0713,Male,Jawa Timur,Senior High School,Private Employee,ShopeePay,Saham,Konsumsi,8307604.0,3,6.6,2000001.0,4000001.0,500001.0,15,3048079,132.94,44643.0,3.29,1895275,10417.68,42089.3,75770,66.7
U0714,Male,Sulawesi Utara,Senior High School,Private Employee,ShopeePay,Saham,Tidak Ada,0.0,4,6.0,6000001.0,4000001.0,500001.0,20,269034,0.78,1493.0,1.35,152307,976.3,2721.4,69352,68.7
U0715,Male,Papua Tengah,Elementary School,Others,OVO,Reksadana,Tidak Ada,0.0,5,3.4,2000001.0,4000001.0,3000000.0,27,10736,1.7,2214.0,0.99,8184,27.6,1073.6,118774,58.4
U0716,Female,DI Yogyakarta,Senior High School,Student,ShopeePay,No Investment,Usaha,19055866.0,2,6.5,10000001.0,6000001.0,1000001.0,13,394247,7.26,8228.0,3.31,240062,1207.31,3781.5,51473,84.1
U0717,Female,Nusa Tenggara Timur,Diploma I/II/III,Student,Kredivo,Reksadana,Tidak Ada,0.0,4,4.6,2000000.0,2000000.0,500001.0,27,226040,0.72,8249.0,1.41,74766,753.13,5742.6,24272,34.6
U0718,Female,Papua Barat Daya,Postgraduate,Student,Dana,Emas,Gaya,7907293.0,5,5.4,2000000.0,2000000.0,500000.0,16,11793,1.7,1.0,0.88,5691,24.05,1484.9,59064,58.4
U0719,Male,Papua Pegunungan,Bachelor (S1)/Diploma IV,Civil Servant/BUMN,Kredivo,Reksadana,Tidak Ada,0.0,2,8.9,10000001.0,6000001.0,500001.0,13,2410,1.7,2214.0,0.9,998,4.9,549.7,18105,58.4
U0720,Female,Bengkulu,Elementary School,Student,GoPay,Kripto,Tidak Ada,0.0,4,9.4,2000000.0,4000001.0,500001.0,23,138784,0.36,358.0,1.75,68108,478.3,2138.0,49233,35.6
U0721,Female,Sulawesi Barat,Bachelor (S1)/Diploma IV,Student,GoPay,Kripto,Pendidikan,12314957.0,3,3.7,2000001.0,4000001.0,500000.0,25,57874,0.12,247.0,1.19,25633,230.51,1525.3,42718,23.1
U0722,Male,Nusa Tenggara Timur,Bachelor (S1)/Diploma IV,Entrepreneur,Akulaku,Kripto,Pendidikan,3299045.0,5,10.9,10000001.0,6000001.0,500000.0,26,226040,0.72,8249.0,1.41,74766,753.13,5742.6,24272,34.6
U0723,Male,Sulawesi Utara,Bachelor (S1)/Diploma IV,Not Working,Dana,Saham,Tidak Ada,0.0,5,5.7,2000001.0,4000001.0,1000001.0,22,269034,0.78,1493.0,1.35,152307,976.3,2721.4,69352,68.7
U0724,Female,Banten,Senior High School,Student,Kredivo,Saham,Tidak Ada,0.0,3,5.5,6000001.0,10000001.0,500000.0,26,1742274,601.94,83677.0,2.73,1244263,6226.21,12537.4,70276,84.9
U0725,Female,Lampung,Senior High School,Student,GoPay,Emas,Tidak Ada,0.0,1,4.8,6000001.0,10000001.0,500001.0,16,530899,5.15,4033.0,2.81,284856,1455.8,9522.9,51370,42.4
U0726,Female,Nusa Tenggara Barat,Senior High School,Not Working,Akulaku,Emas,Tidak Ada,0.0,4,7.1,2000000.0,2000000.0,500000.0,27,237629,1.14,6378.0,4.36,100966,827.06,5731.1,32282,62.7
U0727,Male,Sulawesi Tenggara,Junior High School,Student,GoPay,Kripto,Konsumsi,4129331.0,3,12.0,2000001.0,4000001.0,500001.0,19,140184,0.27,529.0,1.44,69118,701.29,2836.7,67840,48.3
U0728,Female,Banten,Senior High School,Student,Kredivo,Saham,Tidak Ada,0.0,5,3.2,2000001.0,4000001.0,500000.0,13,1742274,601.94,83677.0,2.73,1244263,6226.21,12537.4,70276,84.9
U0729,Male,Nusa Tenggara Timur,Senior High School,Student,Kredivo,Saham,Usaha,10057706.0,4,1.9,2000001.0,4000001.0,500000.0,15,226040,0.72,8249.0,1.41,74766,753.13,5742.6,24272,34.6
U0730,Male,Bali,Senior High School,Private Employee,GoPay,Reksadana,Tidak Ada,0.0,4,7.7,2000001.0,4000001.0,1000001.0,17,427124,18.54,8469.0,1.13,260541,1781.63,2836.7,67319,81.2
U0731,Male,Jawa Tengah,Diploma I/II/III,Student,Dana,Kripto,Usaha,7084016.0,1,8.4,2000001.0,4000001.0,1000001.0,22,2637739,29.46,59501.0,2.77,1553694,6962.05,38233.9,47972,60.8
U0732,Female,Bengkulu,Senior High School,Others,Dana,Kripto,Gaya,14691351.0,5,7.1,15000000.0,15000000.0,500000.0,17,138784,0.36,358.0,1.75,68108,478.3,2138.0,49233,35.6
U0733,Female,Sulawesi Selatan,Junior High School,Civil Servant/BUMN,Kredivo,No Investment,Gaya,5168710.0,2,20.0,10000001.0,6000001.0,500001.0,19,609232,6.63,7617.0,1.67,354031,2038.05,9563.1,73573,59.6
U0734,Female,Kepulauan Riau,Postgraduate,Private Employee,Kredivo,Emas,Pendidikan,2149478.0,1,4.2,4000001.0,4000001.0,500001.0,20,309076,7.83,9212.0,1.8,180411,993.02,10678.0,161424,85.3
U0735,Male,Papua,Bachelor (S1)/Diploma IV,Student,Akulaku,Saham,Konsumsi,10030750.0,1,4.6,2000000.0,2000000.0,1000001.0,26,75024,0.52,343.0,1.17,39157,221.27,636.4,59064,41.5
U0736,Female,Papua Pegunungan,Bachelor (S1)/Diploma IV,Civil Servant/BUMN,ShopeePay,Reksadana,Tidak Ada,0.0,2,7.3,2000001.0,4000001.0,1000001.0,14,2410,1.7,2214.0,0.9,998,4.9,549.7,18105,58.4
